,Date,Company,Departure,Source,Duration,Stoppages,Arrival,Destination,Price
1670,Fri-29Oct2021,Vistara,17:35,Kolkata,16h 05m,1-stop,09:40,Delhi,"29,260"
1671,Thu-04Nov2021,SpiceJet,21:55,Kolkata,02h 30m,non-stop,00:25,Delhi,"6,488"
1672,Thu-04Nov2021,SpiceJet,05:30,Kolkata,02h 40m,non-stop,08:10,Delhi,"6,488"
1673,Thu-04Nov2021,SpiceJet,06:05,Kolkata,02h 40m,non-stop,08:45,Delhi,"6,488"
1674,Thu-04Nov2021,SpiceJet,21:25,Kolkata,02h 40m,non-stop,00:05,Delhi,"6,488"
1675,Thu-04Nov2021,Indigo,01:15,Kolkata,02h 30m,non-stop,03:45,Delhi,"6,489"
1676,Thu-04Nov2021,Indigo,05:30,Kolkata,02h 30m,non-stop,08:00,Delhi,"6,489"
1677,Thu-04Nov2021,Indigo,08:45,Kolkata,02h 30m,non-stop,11:15,Delhi,"6,489"
1678,Thu-04Nov2021,Indigo,16:30,Kolkata,02h 30m,non-stop,19:00,Delhi,"6,489"
1679,Thu-04Nov2021,Indigo,18:05,Kolkata,02h 30m,non-stop,20:35,Delhi,"6,489"
1680,Thu-04Nov2021,Indigo,19:20,Kolkata,02h 30m,non-stop,21:50,Delhi,"6,489"
1681,Thu-04Nov2021,Indigo,20:25,Kolkata,02h 30m,non-stop,22:55,Delhi,"6,489"
1682,Thu-04Nov2021,Indigo,21:40,Kolkata,02h 30m,non-stop,00:10,Delhi,"6,489"
1683,Thu-04Nov2021,Indigo,06:40,Kolkata,02h 35m,non-stop,09:15,Delhi,"6,489"
1684,Thu-04Nov2021,Indigo,10:05,Kolkata,02h 35m,non-stop,12:40,Delhi,"6,489"
1685,Thu-04Nov2021,AirAsia,07:40,Kolkata,02h 25m,non-stop,10:05,Delhi,"6,490"
1686,Thu-04Nov2021,AirAsia,19:45,Kolkata,02h 40m,non-stop,22:25,Delhi,"6,490"
1687,Thu-04Nov2021,Indigo,14:30,Kolkata,05h 00m,1-stop,19:30,Delhi,"6,489"
1688,Thu-04Nov2021,GO FIRST,06:00,Kolkata,02h 30m,non-stop,08:30,Delhi,"6,488"
1689,Thu-04Nov2021,GO FIRST,14:20,Kolkata,02h 35m,non-stop,16:55,Delhi,"6,488"
1690,Thu-04Nov2021,Vistara,07:10,Kolkata,02h 25m,non-stop,09:35,Delhi,"6,489"
1691,Thu-04Nov2021,Indigo,17:30,Kolkata,04h 05m,1-stop,21:35,Delhi,"6,489"
1692,Thu-04Nov2021,Indigo,17:30,Kolkata,04h 35m,1-stop,22:05,Delhi,"6,489"
1693,Thu-04Nov2021,Indigo,14:45,Kolkata,05h 25m,1-stop,20:10,Delhi,"6,489"
1694,Thu-04Nov2021,Indigo,17:30,Kolkata,06h 35m,1-stop,00:05,Delhi,"6,489"
1695,Thu-04Nov2021,Indigo,14:45,Kolkata,06h 50m,1-stop,21:35,Delhi,"6,489"
1696,Thu-04Nov2021,Indigo,14:45,Kolkata,07h 20m,1-stop,22:05,Delhi,"6,489"
1697,Thu-04Nov2021,Indigo,17:30,Kolkata,08h 10m,1-stop,01:40,Delhi,"6,489"
1698,Thu-04Nov2021,Indigo,14:45,Kolkata,09h 20m,1-stop,00:05,Delhi,"6,489"
1699,Thu-04Nov2021,GO FIRST,09:20,Kolkata,09h 35m,1-stop,18:55,Delhi,"6,488"
1700,Thu-04Nov2021,GO FIRST,06:15,Kolkata,12h 40m,1-stop,18:55,Delhi,"6,488"
1701,Thu-04Nov2021,SpiceJet,14:45,Kolkata,23h 40m,1-stop,14:25,Delhi,"6,488"
1702,Thu-04Nov2021,Indigo,16:20,Kolkata,06h 25m,1-stop,22:45,Delhi,"6,489"
1703,Thu-04Nov2021,Indigo,07:15,Kolkata,08h 10m,1-stop,15:25,Delhi,"6,489"
1704,Thu-04Nov2021,AirAsia,09:05,Kolkata,05h 50m,1-stop,14:55,Delhi,"6,487"
1705,Thu-04Nov2021,GO FIRST,11:50,Kolkata,05h 50m,1-stop,17:40,Delhi,"6,488"
1706,Thu-04Nov2021,GO FIRST,11:50,Kolkata,09h 40m,1-stop,21:30,Delhi,"6,488"
1707,Thu-04Nov2021,Indigo,14:15,Kolkata,06h 10m,1-stop,20:25,Delhi,"6,489"
1708,Thu-04Nov2021,Indigo,11:30,Kolkata,07h 25m,1-stop,18:55,Delhi,"6,489"
1709,Thu-04Nov2021,Indigo,14:15,Kolkata,08h 20m,1-stop,22:35,Delhi,"6,489"
1710,Thu-04Nov2021,Indigo,11:10,Kolkata,09h 15m,1-stop,20:25,Delhi,"6,489"
1711,Thu-04Nov2021,Indigo,07:05,Kolkata,09h 20m,1-stop,16:25,Delhi,"6,489"
1712,Thu-04Nov2021,Vistara,10:15,Kolkata,02h 20m,non-stop,12:35,Delhi,"6,489"
1713,Thu-04Nov2021,Vistara,15:20,Kolkata,02h 25m,non-stop,17:45,Delhi,"6,489"
1714,Thu-04Nov2021,Air India,07:00,Kolkata,02h 15m,non-stop,09:15,Delhi,"6,489"
1715,Thu-04Nov2021,Air India,20:30,Kolkata,02h 15m,non-stop,22:45,Delhi,"6,489"
1716,Thu-04Nov2021,Air India,10:25,Kolkata,02h 30m,non-stop,12:55,Delhi,"6,489"
1717,Thu-04Nov2021,AirAsia,16:15,Kolkata,08h 45m,1-stop,01:00,Delhi,"6,487"
1718,Thu-04Nov2021,AirAsia,12:30,Kolkata,09h 05m,2+-stop,21:35,Delhi,"6,487"
1719,Thu-04Nov2021,AirAsia,08:45,Kolkata,16h 15m,1-stop,01:00,Delhi,"6,487"
1720,Thu-04Nov2021,SpiceJet,13:35,Kolkata,06h 10m,1-stop,19:45,Delhi,"6,488"
1721,Thu-04Nov2021,GO FIRST,16:45,Kolkata,07h 05m,1-stop,23:50,Delhi,"6,488"
1722,Thu-04Nov2021,GO FIRST,17:30,Kolkata,07h 20m,1-stop,00:50,Delhi,"6,488"
1723,Thu-04Nov2021,GO FIRST,17:30,Kolkata,08h 30m,1-stop,02:00,Delhi,"6,488"
1724,Thu-04Nov2021,GO FIRST,04:55,Kolkata,09h 35m,1-stop,14:30,Delhi,"6,488"
1725,Thu-04Nov2021,GO FIRST,04:55,Kolkata,10h 50m,1-stop,15:45,Delhi,"6,488"
1726,Thu-04Nov2021,GO FIRST,09:30,Kolkata,10h 50m,1-stop,20:20,Delhi,"6,488"
1727,Thu-04Nov2021,GO FIRST,09:30,Kolkata,12h 20m,1-stop,21:50,Delhi,"6,488"
1728,Thu-04Nov2021,GO FIRST,09:30,Kolkata,14h 20m,1-stop,23:50,Delhi,"6,488"
1729,Thu-04Nov2021,GO FIRST,04:55,Kolkata,15h 15m,1-stop,20:10,Delhi,"6,488"
1730,Thu-04Nov2021,Indigo,06:10,Kolkata,04h 15m,1-stop,10:25,Delhi,"6,489"
1731,Thu-04Nov2021,Indigo,17:15,Kolkata,05h 15m,1-stop,22:30,Delhi,"6,489"
1732,Thu-04Nov2021,Indigo,18:30,Kolkata,05h 40m,1-stop,00:10,Delhi,"6,489"
1733,Thu-04Nov2021,Indigo,07:05,Kolkata,05h 55m,1-stop,13:00,Delhi,"6,489"
1734,Thu-04Nov2021,Indigo,07:00,Kolkata,06h 20m,1-stop,13:20,Delhi,"6,489"
1735,Thu-04Nov2021,Indigo,12:35,Kolkata,06h 20m,1-stop,18:55,Delhi,"6,489"
1736,Thu-04Nov2021,Indigo,15:20,Kolkata,06h 20m,1-stop,21:40,Delhi,"6,489"
1737,Thu-04Nov2021,Indigo,07:55,Kolkata,06h 50m,1-stop,14:45,Delhi,"6,489"
1738,Thu-04Nov2021,Indigo,11:55,Kolkata,07h 00m,1-stop,18:55,Delhi,"6,489"
1739,Thu-04Nov2021,Indigo,11:40,Kolkata,07h 05m,1-stop,18:45,Delhi,"6,489"
1740,Thu-04Nov2021,Indigo,11:25,Kolkata,07h 20m,1-stop,18:45,Delhi,"6,489"
1741,Thu-04Nov2021,Indigo,17:25,Kolkata,07h 55m,1-stop,01:20,Delhi,"6,489"
1742,Thu-04Nov2021,Indigo,06:10,Kolkata,08h 15m,1-stop,14:25,Delhi,"6,489"
1743,Thu-04Nov2021,Indigo,11:55,Kolkata,09h 25m,1-stop,21:20,Delhi,"6,489"
1744,Thu-04Nov2021,Indigo,11:25,Kolkata,02h 25m,non-stop,13:50,Delhi,"7,119"
1745,Thu-04Nov2021,Air India,13:00,Kolkata,07h 55m,1-stop,20:55,Delhi,"9,775"
1746,Thu-04Nov2021,AirAsia,07:35,Kolkata,13h 15m,2+-stop,20:50,Delhi,"9,901"
1747,Thu-04Nov2021,Air India,11:35,Kolkata,12h 10m,1-stop,23:45,Delhi,"10,112"
1748,Thu-04Nov2021,Air India,11:35,Kolkata,28h 40m,1-stop,16:15,Delhi,"10,112"
1749,Thu-04Nov2021,Air India,13:00,Kolkata,25h 40m,1-stop,14:40,Delhi,"10,720"
1750,Thu-04Nov2021,SpiceJet,10:15,Kolkata,08h 00m,1-stop,18:15,Delhi,"10,740"
1751,Thu-04Nov2021,Air India,07:45,Kolkata,10h 55m,1-stop,18:40,Delhi,"11,844"
1752,Thu-04Nov2021,Air India,05:55,Kolkata,12h 45m,1-stop,18:40,Delhi,"11,844"
1753,Thu-04Nov2021,GO FIRST,16:25,Kolkata,06h 20m,1-stop,22:45,Delhi,"12,551"
1754,Thu-04Nov2021,Air India,09:50,Kolkata,08h 50m,1-stop,18:40,Delhi,"12,159"
1755,Thu-04Nov2021,Air India,19:00,Kolkata,13h 55m,1-stop,08:55,Delhi,"12,474"
1756,Thu-04Nov2021,GO FIRST,16:25,Kolkata,08h 25m,1-stop,00:50,Delhi,"13,124"
1757,Thu-04Nov2021,GO FIRST,16:25,Kolkata,09h 35m,1-stop,02:00,Delhi,"13,124"
1758,Thu-04Nov2021,Air India,19:00,Kolkata,18h 50m,1-stop,13:50,Delhi,"13,314"
1759,Thu-04Nov2021,GO FIRST,04:55,Kolkata,07h 15m,1-stop,12:10,Delhi,"13,386"
1760,Thu-04Nov2021,Air India,14:10,Kolkata,06h 25m,1-stop,20:35,Delhi,"13,524"
1761,Thu-04Nov2021,Vistara,10:25,Kolkata,06h 30m,1-stop,16:55,Delhi,"13,524"
1762,Thu-04Nov2021,Vistara,17:35,Kolkata,07h 20m,1-stop,00:55,Delhi,"13,524"
1763,Thu-04Nov2021,Vistara,10:25,Kolkata,07h 40m,1-stop,18:05,Delhi,"13,524"
1764,Thu-04Nov2021,Air India,14:10,Kolkata,09h 45m,1-stop,23:55,Delhi,"13,524"
1765,Thu-04Nov2021,Vistara,10:25,Kolkata,10h 15m,1-stop,20:40,Delhi,"13,524"
1766,Thu-04Nov2021,Vistara,10:25,Kolkata,14h 30m,1-stop,00:55,Delhi,"13,524"
1767,Thu-04Nov2021,Air India,14:10,Kolkata,18h 45m,1-stop,08:55,Delhi,"13,524"
1768,Thu-04Nov2021,Air India,14:10,Kolkata,22h 50m,1-stop,13:00,Delhi,"13,524"
1769,Thu-04Nov2021,Vistara,17:35,Kolkata,23h 45m,1-stop,17:20,Delhi,"13,524"
1770,Thu-04Nov2021,Vistara,17:35,Kolkata,26h 05m,1-stop,19:40,Delhi,"13,524"
1771,Thu-04Nov2021,Vistara,17:35,Kolkata,27h 05m,1-stop,20:40,Delhi,"13,524"
1772,Thu-04Nov2021,Vistara,17:35,Kolkata,28h 20m,1-stop,21:55,Delhi,"13,524"
1773,Thu-04Nov2021,Vistara,17:35,Kolkata,15h 00m,1-stop,08:35,Delhi,"13,629"
1774,Thu-04Nov2021,Vistara,10:25,Kolkata,22h 10m,1-stop,08:35,Delhi,"13,629"
1775,Thu-04Nov2021,Vistara,17:35,Kolkata,14h 30m,1-stop,08:05,Delhi,"13,944"
1776,Thu-04Nov2021,Vistara,10:25,Kolkata,21h 40m,1-stop,08:05,Delhi,"13,944"
1777,Thu-04Nov2021,Vistara,17:35,Kolkata,24h 30m,1-stop,18:05,Delhi,"14,259"
1778,Thu-04Nov2021,GO FIRST,17:30,Kolkata,14h 40m,1-stop,08:10,Delhi,"14,542"
1779,Thu-04Nov2021,GO FIRST,17:30,Kolkata,16h 40m,1-stop,10:10,Delhi,"14,542"
1780,Thu-04Nov2021,Vistara,17:35,Kolkata,16h 05m,1-stop,09:40,Delhi,"14,574"
1781,Thu-04Nov2021,Air India,13:00,Kolkata,08h 15m,1-stop,21:15,Delhi,"14,889"
1782,Thu-04Nov2021,Air India,13:00,Kolkata,10h 30m,1-stop,23:30,Delhi,"14,889"
1783,Thu-04Nov2021,Vistara,17:35,Kolkata,17h 25m,1-stop,11:00,Delhi,"15,624"
1784,Thu-04Nov2021,Vistara,17:35,Kolkata,19h 05m,1-stop,12:40,Delhi,"15,624"
1785,Thu-04Nov2021,Air India,13:00,Kolkata,19h 55m,1-stop,08:55,Delhi,"15,729"
1786,Thu-04Nov2021,Vistara,10:25,Kolkata,30h 05m,1-stop,16:30,Delhi,"17,193"
1787,Thu-04Nov2021,Vistara,17:35,Kolkata,19h 55m,1-stop,13:30,Delhi,"18,710"
1788,Thu-04Nov2021,Vistara,10:25,Kolkata,27h 05m,1-stop,13:30,Delhi,"18,710"
1789,Thu-04Nov2021,Vistara,10:25,Kolkata,27h 05m,1-stop,13:30,Delhi,"18,710"
1790,Thu-04Nov2021,Vistara,17:35,Kolkata,30h 20m,1-stop,23:55,Delhi,"18,710"
1791,Thu-04Nov2021,Vistara,17:35,Kolkata,30h 20m,1-stop,23:55,Delhi,"18,710"
1792,Thu-04Nov2021,Vistara,10:25,Kolkata,37h 30m,1-stop,23:55,Delhi,"18,710"
1793,Thu-04Nov2021,Vistara,17:35,Kolkata,16h 20m,1-stop,09:55,Delhi,"20,264"
1794,Thu-04Nov2021,Vistara,10:25,Kolkata,23h 30m,1-stop,09:55,Delhi,"20,264"
1795,Thu-04Nov2021,Vistara,10:25,Kolkata,23h 30m,1-stop,09:55,Delhi,"20,264"
1796,Thu-04Nov2021,Vistara,17:35,Kolkata,19h 55m,1-stop,13:30,Delhi,"20,763"
1797,Thu-04Nov2021,Vistara,10:25,Kolkata,27h 05m,1-stop,13:30,Delhi,"20,763"
1798,Thu-04Nov2021,Vistara,17:35,Kolkata,30h 20m,1-stop,23:55,Delhi,"20,763"
1799,Thu-04Nov2021,Vistara,17:35,Kolkata,19h 05m,1-stop,12:40,Delhi,"20,808"
1800,Thu-04Nov2021,Air India,05:30,Kolkata,09h 05m,1-stop,14:35,Delhi,"23,962"
1801,Fri-29Oct2021,GO FIRST,22:40,Mumbai,01h 50m,non-stop,00:30,Bangalore,"5,102"
1802,Fri-29Oct2021,GO FIRST,22:15,Mumbai,01h 40m,non-stop,23:55,Bangalore,"5,102"
1803,Fri-29Oct2021,AirAsia,20:50,Mumbai,01h 35m,non-stop,22:25,Bangalore,"5,104"
1804,Fri-29Oct2021,AirAsia,20:15,Mumbai,01h 45m,non-stop,22:00,Bangalore,"5,104"
1805,Fri-29Oct2021,AirAsia,22:50,Mumbai,01h 50m,non-stop,00:40,Bangalore,"5,104"
1806,Fri-29Oct2021,AirAsia,14:55,Mumbai,07h 30m,1-stop,22:25,Bangalore,"5,100"
1807,Fri-29Oct2021,GO FIRST,20:00,Mumbai,15h 10m,1-stop,11:10,Bangalore,"5,102"
1808,Fri-29Oct2021,GO FIRST,19:40,Mumbai,15h 30m,1-stop,11:10,Bangalore,"5,102"
1809,Fri-29Oct2021,Indigo,15:00,Mumbai,01h 45m,non-stop,16:45,Bangalore,"5,313"
1810,Fri-29Oct2021,Air India,17:15,Mumbai,01h 45m,non-stop,19:00,Bangalore,"5,418"
1811,Fri-29Oct2021,GO FIRST,18:05,Mumbai,01h 40m,non-stop,19:45,Bangalore,"5,680"
1812,Fri-29Oct2021,Vistara,16:00,Mumbai,01h 45m,non-stop,17:45,Bangalore,"5,681"
1813,Fri-29Oct2021,AirAsia,12:15,Mumbai,01h 45m,non-stop,14:00,Bangalore,"5,917"
1814,Fri-29Oct2021,Vistara,21:00,Mumbai,01h 50m,non-stop,22:50,Bangalore,"5,996"
1815,Fri-29Oct2021,Indigo,13:45,Mumbai,01h 40m,non-stop,15:25,Bangalore,"6,258"
1816,Fri-29Oct2021,Indigo,19:25,Mumbai,01h 45m,non-stop,21:10,Bangalore,"6,258"
1817,Fri-29Oct2021,Indigo,16:30,Mumbai,01h 45m,non-stop,18:15,Bangalore,"6,468"
1818,Fri-29Oct2021,Vistara,19:10,Mumbai,01h 45m,non-stop,20:55,Bangalore,"6,521"
1819,Fri-29Oct2021,Indigo,20:45,Mumbai,01h 50m,non-stop,22:35,Bangalore,"6,783"
1820,Fri-29Oct2021,Indigo,17:45,Mumbai,01h 40m,non-stop,19:25,Bangalore,"7,518"
1821,Fri-29Oct2021,Indigo,13:45,Mumbai,06h 05m,1-stop,19:50,Bangalore,"8,043"
1822,Fri-29Oct2021,Air India,21:15,Mumbai,25h 05m,1-stop,22:20,Bangalore,"8,148"
1823,Fri-29Oct2021,Indigo,12:05,Mumbai,04h 20m,1-stop,16:25,Bangalore,"8,621"
1824,Fri-29Oct2021,Indigo,12:05,Mumbai,05h 35m,1-stop,17:40,Bangalore,"8,621"
1825,Fri-29Oct2021,Vistara,13:20,Mumbai,26h 40m,1-stop,16:00,Bangalore,"8,201"
1826,Fri-29Oct2021,Indigo,13:45,Mumbai,07h 25m,1-stop,21:10,Bangalore,"8,253"
1827,Fri-29Oct2021,Vistara,19:15,Mumbai,13h 35m,1-stop,08:50,Bangalore,"8,253"
1828,Fri-29Oct2021,Indigo,12:05,Mumbai,07h 45m,1-stop,19:50,Bangalore,"8,673"
1829,Fri-29Oct2021,Indigo,18:15,Mumbai,04h 20m,1-stop,22:35,Bangalore,"8,883"
1830,Fri-29Oct2021,Indigo,13:00,Mumbai,04h 45m,1-stop,17:45,Bangalore,"9,461"
1831,Fri-29Oct2021,Indigo,13:00,Mumbai,06h 40m,1-stop,19:40,Bangalore,"9,461"
1832,Fri-29Oct2021,Indigo,13:00,Mumbai,08h 20m,1-stop,21:20,Bangalore,"9,461"
1833,Fri-29Oct2021,GO FIRST,11:50,Mumbai,10h 25m,1-stop,22:15,Bangalore,"9,697"
1834,Fri-29Oct2021,Indigo,15:25,Mumbai,05h 55m,1-stop,21:20,Bangalore,"9,881"
1835,Fri-29Oct2021,Air India,21:15,Mumbai,17h 30m,1-stop,14:45,Bangalore,"9,461"
1836,Fri-29Oct2021,Air India,19:25,Mumbai,19h 20m,1-stop,14:45,Bangalore,"9,461"
1837,Fri-29Oct2021,Indigo,15:50,Mumbai,05h 15m,1-stop,21:05,Bangalore,"10,196"
1838,Fri-29Oct2021,Indigo,16:45,Mumbai,05h 50m,1-stop,22:35,Bangalore,"11,666"
1839,Fri-29Oct2021,Indigo,15:15,Mumbai,06h 40m,1-stop,21:55,Bangalore,"13,718"
1840,Fri-29Oct2021,Indigo,18:05,Mumbai,04h 30m,1-stop,22:35,Bangalore,"13,766"
1841,Fri-29Oct2021,Vistara,13:20,Mumbai,29h 30m,1-stop,18:50,Bangalore,"16,316"
1842,Fri-29Oct2021,Vistara,13:20,Mumbai,31h 05m,1-stop,20:25,Bangalore,"16,316"
1843,Fri-29Oct2021,Vistara,13:20,Mumbai,33h 20m,1-stop,22:40,Bangalore,"16,316"
1844,Fri-29Oct2021,Vistara,13:20,Mumbai,35h 40m,1-stop,01:00,Bangalore,"16,316"
1845,Fri-29Oct2021,Vistara,13:20,Mumbai,27h 35m,1-stop,16:55,Bangalore,"17,030"
1846,Fri-29Oct2021,Vistara,13:20,Mumbai,29h 30m,1-stop,18:50,Bangalore,"17,030"
1847,Fri-29Oct2021,Vistara,13:20,Mumbai,31h 05m,1-stop,20:25,Bangalore,"17,030"
1848,Fri-29Oct2021,Vistara,13:20,Mumbai,33h 20m,1-stop,22:40,Bangalore,"17,030"
1849,Fri-29Oct2021,Vistara,13:20,Mumbai,33h 20m,1-stop,22:40,Bangalore,"17,030"
1850,Fri-29Oct2021,Vistara,13:20,Mumbai,35h 40m,1-stop,01:00,Bangalore,"17,030"
1851,Fri-29Oct2021,Vistara,13:20,Mumbai,31h 05m,2+-stop,20:25,Bangalore,"17,630"
1852,Fri-29Oct2021,Vistara,13:20,Mumbai,33h 20m,2+-stop,22:40,Bangalore,"17,630"
1853,Fri-29Oct2021,Vistara,13:20,Mumbai,35h 40m,2+-stop,01:00,Bangalore,"17,630"
1854,Fri-29Oct2021,GO FIRST,21:40,Mumbai,10h 40m,1-stop,08:20,Bangalore,"18,149"
1855,Fri-29Oct2021,Vistara,12:15,Mumbai,08h 10m,2+-stop,20:25,Bangalore,"18,794"
1856,Fri-29Oct2021,GO FIRST,20:40,Mumbai,11h 40m,1-stop,08:20,Bangalore,"19,093"
1857,Fri-29Oct2021,Vistara,16:05,Mumbai,26h 25m,1-stop,18:30,Bangalore,"19,173"
1858,Fri-29Oct2021,SpiceJet,17:55,Mumbai,15h 30m,1-stop,09:25,Bangalore,"19,317"
1859,Fri-29Oct2021,Vistara,21:55,Mumbai,20h 55m,1-stop,18:50,Bangalore,"19,803"
1860,Fri-29Oct2021,Vistara,21:55,Mumbai,22h 30m,1-stop,20:25,Bangalore,"19,803"
1861,Fri-29Oct2021,GO FIRST,22:15,Mumbai,10h 05m,1-stop,08:20,Bangalore,"20,091"
1862,Fri-29Oct2021,GO FIRST,19:20,Mumbai,13h 00m,1-stop,08:20,Bangalore,"20,091"
1863,Fri-29Oct2021,Vistara,21:55,Mumbai,19h 00m,1-stop,16:55,Bangalore,"20,223"
1864,Fri-29Oct2021,AirAsia,16:40,Mumbai,07h 55m,1-stop,00:35,Bangalore,"21,825"
1865,Fri-29Oct2021,AirAsia,23:05,Mumbai,11h 45m,1-stop,10:50,Bangalore,"22,665"
1866,Fri-29Oct2021,Air India,18:00,Mumbai,14h 55m,1-stop,08:55,Bangalore,"22,743"
1867,Fri-29Oct2021,Vistara,20:55,Mumbai,21h 55m,1-stop,18:50,Bangalore,"22,743"
1868,Fri-29Oct2021,Vistara,19:45,Mumbai,23h 05m,1-stop,18:50,Bangalore,"22,743"
1869,Fri-29Oct2021,Vistara,20:55,Mumbai,23h 30m,1-stop,20:25,Bangalore,"22,743"
1870,Fri-29Oct2021,Vistara,20:55,Mumbai,20h 00m,1-stop,16:55,Bangalore,"23,163"
1871,Fri-29Oct2021,Vistara,19:45,Mumbai,21h 10m,1-stop,16:55,Bangalore,"23,163"
1872,Fri-29Oct2021,Vistara,18:30,Mumbai,22h 25m,1-stop,16:55,Bangalore,"23,163"
1873,Fri-29Oct2021,Vistara,17:30,Mumbai,05h 50m,1-stop,23:20,Bangalore,"24,108"
1874,Fri-29Oct2021,Vistara,20:55,Mumbai,13h 55m,1-stop,10:50,Bangalore,"24,108"
1875,Fri-29Oct2021,Vistara,19:45,Mumbai,15h 05m,1-stop,10:50,Bangalore,"24,108"
1876,Fri-29Oct2021,Vistara,18:30,Mumbai,16h 20m,1-stop,10:50,Bangalore,"24,108"
1877,Fri-29Oct2021,Vistara,17:30,Mumbai,17h 20m,1-stop,10:50,Bangalore,"24,108"
1878,Fri-29Oct2021,Air India,18:00,Mumbai,22h 15m,1-stop,16:15,Bangalore,"26,838"
1879,Fri-29Oct2021,Air India,18:00,Mumbai,18h 30m,1-stop,12:30,Bangalore,"30,198"
1880,Thu-04Nov2021,Indigo,17:10,Mumbai,01h 45m,non-stop,18:55,Bangalore,"5,103"
1881,Thu-04Nov2021,Indigo,20:30,Mumbai,01h 45m,non-stop,22:15,Bangalore,"5,103"
1882,Thu-04Nov2021,Indigo,22:15,Mumbai,01h 50m,non-stop,00:05,Bangalore,"5,103"
1883,Thu-04Nov2021,Vistara,16:00,Mumbai,01h 45m,non-stop,17:45,Bangalore,"5,103"
1884,Thu-04Nov2021,GO FIRST,21:00,Mumbai,01h 45m,non-stop,22:45,Bangalore,"5,102"
1885,Thu-04Nov2021,GO FIRST,22:50,Mumbai,01h 45m,non-stop,00:35,Bangalore,"5,102"
1886,Thu-04Nov2021,GO FIRST,14:35,Mumbai,01h 35m,non-stop,16:10,Bangalore,"5,102"
1887,Thu-04Nov2021,GO FIRST,06:05,Mumbai,01h 35m,non-stop,07:40,Bangalore,"5,102"
1888,Thu-04Nov2021,SpiceJet,10:05,Mumbai,01h 55m,non-stop,12:00,Bangalore,"5,102"
1889,Thu-04Nov2021,AirAsia,13:05,Mumbai,01h 40m,non-stop,14:45,Bangalore,"5,104"
1890,Thu-04Nov2021,GO FIRST,06:00,Mumbai,07h 30m,1-stop,13:30,Bangalore,"5,100"
1891,Thu-04Nov2021,GO FIRST,13:30,Mumbai,07h 55m,1-stop,21:25,Bangalore,"5,100"
1892,Thu-04Nov2021,GO FIRST,23:45,Mumbai,08h 55m,1-stop,08:40,Bangalore,"5,100"
1893,Thu-04Nov2021,GO FIRST,12:15,Mumbai,09h 10m,1-stop,21:25,Bangalore,"5,100"
1894,Thu-04Nov2021,GO FIRST,22:40,Mumbai,10h 00m,1-stop,08:40,Bangalore,"5,100"
1895,Thu-04Nov2021,GO FIRST,23:45,Mumbai,10h 35m,1-stop,10:20,Bangalore,"5,100"
1896,Thu-04Nov2021,GO FIRST,21:15,Mumbai,11h 25m,1-stop,08:40,Bangalore,"5,100"
1897,Thu-04Nov2021,GO FIRST,22:40,Mumbai,11h 40m,1-stop,10:20,Bangalore,"5,100"
1898,Thu-04Nov2021,GO FIRST,21:15,Mumbai,13h 05m,1-stop,10:20,Bangalore,"5,100"
1899,Thu-04Nov2021,GO FIRST,08:00,Mumbai,13h 25m,1-stop,21:25,Bangalore,"5,100"
1900,Thu-04Nov2021,GO FIRST,23:45,Mumbai,13h 45m,1-stop,13:30,Bangalore,"5,100"
1901,Thu-04Nov2021,GO FIRST,18:00,Mumbai,14h 40m,1-stop,08:40,Bangalore,"5,100"
1902,Thu-04Nov2021,GO FIRST,22:40,Mumbai,14h 50m,1-stop,13:30,Bangalore,"5,100"
1903,Thu-04Nov2021,GO FIRST,06:00,Mumbai,15h 25m,1-stop,21:25,Bangalore,"5,100"
1904,Thu-04Nov2021,GO FIRST,21:15,Mumbai,16h 15m,1-stop,13:30,Bangalore,"5,100"
1905,Thu-04Nov2021,GO FIRST,18:00,Mumbai,16h 20m,1-stop,10:20,Bangalore,"5,100"
1906,Thu-04Nov2021,GO FIRST,05:35,Mumbai,09h 35m,1-stop,15:10,Bangalore,"5,102"
1907,Thu-04Nov2021,GO FIRST,05:45,Mumbai,13h 35m,2+-stop,19:20,Bangalore,"5,102"
1908,Thu-04Nov2021,GO FIRST,21:15,Mumbai,14h 55m,1-stop,12:10,Bangalore,"5,102"
1909,Thu-04Nov2021,Indigo,16:20,Mumbai,04h 25m,1-stop,20:45,Bangalore,"5,103"
1910,Thu-04Nov2021,Indigo,16:20,Mumbai,06h 30m,1-stop,22:50,Bangalore,"5,103"
1911,Thu-04Nov2021,Vistara,09:05,Mumbai,01h 40m,non-stop,10:45,Bangalore,"5,208"
1912,Thu-04Nov2021,Vistara,17:30,Mumbai,01h 45m,non-stop,19:15,Bangalore,"5,208"
1913,Thu-04Nov2021,Indigo,14:20,Mumbai,01h 45m,non-stop,16:05,Bangalore,"5,366"
1914,Thu-04Nov2021,AirAsia,02:35,Mumbai,01h 40m,non-stop,04:15,Bangalore,"5,470"
1915,Thu-04Nov2021,Indigo,08:30,Mumbai,01h 35m,non-stop,10:05,Bangalore,"5,628"
1916,Thu-04Nov2021,Indigo,07:45,Mumbai,01h 40m,non-stop,09:25,Bangalore,"5,786"
1917,Thu-04Nov2021,Indigo,09:30,Mumbai,01h 50m,non-stop,11:20,Bangalore,"5,786"
1918,Thu-04Nov2021,Indigo,01:15,Mumbai,01h 35m,non-stop,02:50,Bangalore,"6,416"
